Subject,Trial,StimType,StimCategory,Stimulus,KEY,Rating,RT
Test3,27,oddball,AV,ba_redu_face.avi,3,Weak,2.953
Test3,28,standard,AV,ba_base_face.avi,2,Medium,2.625
Test3,29,standard,PL,ba_base_pl.avi,1,Strong,2.604
Test3,30,oddball,PL,ba_redu_pl.avi,4,No B,2.153
Test3,31,oddball,PIX,ba_redu_pix.avi,4,No B,2.593
Test3,32,standard,AV,ba_base_face.avi,1,Strong,2.255
Test3,33,standard,PIX,ba_base_pix.avi,1,Strong,1.925
Test3,34,oddball,AV,ba_redu_face.avi,3,Weak,2.775
Test3,35,standard,AV,ba_base_face.avi,2,Medium,3.147
Test3,36,oddball,AV,ba_redu_face.avi,4,No B,2.27
Test3,37,oddball,PIX,ba_redu_pix.avi,4,No B,2.469
Test3,38,oddball,PIX,ba_redu_pix.avi,4,No B,2.311
Test3,39,oddball,PL,ba_redu_pl.avi,4,No B,1.801
Test3,40,standard,PL,ba_base_pl.avi,1,Strong,1.904
Test3,41,oddball,PL,ba_redu_pl.avi,4,No B,1.874
Test3,42,standard,PIX,ba_base_pix.avi,1,Strong,1.872
Test3,43,standard,AV,ba_base_face.avi,2,Medium,2.058
Test3,44,standard,PIX,ba_base_pix.avi,1,Strong,2.052
Test3,45,standard,PL,ba_base_pl.avi,1,Strong,2.884
Test3,46,standard,PIX,ba_base_pix.avi,1,Strong,5.583
Test3,47,oddball,PIX,ba_redu_pix.avi,3,Weak,2.823
Test3,48,oddball,PL,ba_redu_pl.avi,4,No B,1.808
Test3,49,oddball,PIX,ba_redu_pix.avi,4,No B,1.673
Test3,50,standard,PIX,ba_base_pix.avi,2,Medium,1.901
Test3,51,standard,PIX,ba_base_pix.avi,1,Strong,2.182
Test3,52,standard,AV,ba_base_face.avi,1,Strong,1.663
Test3,53,oddball,PL,ba_redu_pl.avi,3,Weak,2.218
Test3,54,standard,PL,ba_base_pl.avi,2,Medium,1.64
Test1,1,oddball,AV,ba_redu_face.avi,2,Medium,2.097
Test1,2,oddball,PIX,ba_redu_pix.avi,3,Weak,3.521
Test1,3,standard,AV,ba_base_face.avi,1,Strong,2.826
Test1,4,standard,AV,ba_base_face.avi,1,Strong,1.929
Test1,5,standard,PIX,ba_base_pix.avi,1,Strong,1.948
Test1,6,standard,AV,ba_base_face.avi,1,Strong,1.501
Test1,7,standard,PIX,ba_base_pix.avi,1,Strong,1.604
Test1,8,oddball,PIX,ba_redu_pix.avi,2,Medium,1.98
Test1,9,oddball,AV,ba_redu_face.avi,2,Medium,2.194
Test1,10,oddball,PL,ba_redu_pl.avi,2,Medium,2.208
Test1,11,oddball,PL,ba_redu_pl.avi,3,Weak,1.867
Test1,12,standard,PIX,ba_base_pix.avi,2,Medium,1.921
Test1,13,oddball,AV,ba_redu_face.avi,1,Strong,1.807
Test1,14,oddball,PIX,ba_redu_pix.avi,1,Strong,1.773
Test1,15,oddball,AV,ba_redu_face.avi,1,Strong,1.706
Test1,16,standard,PIX,ba_base_pix.avi,1,Strong,1.852
Test1,17,oddball,PIX,ba_redu_pix.avi,2,Medium,2.283
Test1,18,standard,PL,ba_base_pl.avi,2,Medium,1.882
Test1,19,standard,AV,ba_base_face.avi,1,Strong,1.971
Test1,20,standard,PIX,ba_base_pix.avi,1,Strong,1.804
Test1,21,standard,PIX,ba_base_pix.avi,1,Strong,1.898
Test1,22,oddball,PIX,ba_redu_pix.avi,3,Weak,2.053
Test1,23,oddball,PL,ba_redu_pl.avi,3,Weak,1.674
Test1,24,standard,PL,ba_base_pl.avi,2,Medium,2.25
Test1,25,oddball,PIX,ba_redu_pix.avi,3,Weak,2.037
Test1,26,standard,PL,ba_base_pl.avi,2,Medium,2.092
Test1,27,oddball,PL,ba_redu_pl.avi,3,Weak,1.846
Test1,28,standard,AV,ba_base_face.avi,1,Strong,1.849
Test1,29,standard,PL,ba_base_pl.avi,2,Medium,2.178
Test1,30,oddball,PL,ba_redu_pl.avi,3,Weak,1.845
Test1,31,oddball,PIX,ba_redu_pix.avi,3,Weak,1.878
Test1,32,standard,PIX,ba_base_pix.avi,2,Medium,2.016
Test1,33,standard,AV,ba_base_face.avi,2,Medium,1.915
Test1,34,standard,PIX,ba_base_pix.avi,1,Strong,2.226
Test1,35,standard,PL,ba_base_pl.avi,1,Strong,1.927
Test1,36,standard,AV,ba_base_face.avi,1,Strong,1.895
Test1,37,oddball,AV,ba_redu_face.avi,2,Medium,2.094
Test1,38,standard,PL,ba_base_pl.avi,2,Medium,1.925
Test1,39,oddball,AV,ba_redu_face.avi,3,Weak,2.181
Test1,40,oddball,AV,ba_redu_face.avi,2,Medium,1.871
Test1,41,oddball,PL,ba_redu_pl.avi,2,Medium,1.952
Test1,42,oddball,PL,ba_redu_pl.avi,3,Weak,1.872
Test1,43,standard,PL,ba_base_pl.avi,1,Strong,1.842
Test1,44,oddball,AV,ba_redu_face.avi,2,Medium,1.91
Test1,45,standard,PL,ba_base_pl.avi,2,Medium,2.456
Test1,46,standard,PIX,ba_base_pix.avi,1,Strong,1.936
Test1,47,oddball,PIX,ba_redu_pix.avi,2,Medium,2.008
Test1,48,standard,PL,ba_base_pl.avi,1,Strong,1.986
Test1,49,oddball,PL,ba_redu_pl.avi,2,Medium,2.309
Test1,50,standard,AV,ba_base_face.avi,1,Strong,1.896
Test1,51,oddball,AV,ba_redu_face.avi,1,Strong,1.938
Test1,52,standard,AV,ba_base_face.avi,1,Strong,1.857
Test1,53,oddball,PL,ba_redu_pl.avi,2,Medium,1.934
Test1,54,oddball,PIX,ba_redu_pix.avi,1,Strong,2.136
Test4,1,oddball,PIX,ba_redu_pix.avi,2,Medium,2.755
Test4,2,standard,PIX,ba_base_pix.avi,2,Medium,2.457
Test4,3,oddball,AV,ba_redu_face.avi,2,Medium,4.725
Test4,4,oddball,PIX,ba_redu_pix.avi,2,Medium,3.86
Test4,5,standard,PL,ba_base_pl.avi,2,Medium,2.159
Test4,6,oddball,AV,ba_redu_face.avi,2,Medium,2.486
Test4,7,oddball,PL,ba_redu_pl.avi,2,Medium,2.002
Test4,8,standard,PIX,ba_base_pix.avi,2,Medium,2.181
Test4,9,oddball,PL,ba_redu_pl.avi,2,Medium,2.473
Test4,10,oddball,PL,ba_redu_pl.avi,2,Medium,1.722
Test4,11,oddball,PL,ba_redu_pl.avi,2,Medium,2.174
Test4,12,oddball,AV,ba_redu_face.avi,2,Medium,1.587
Test4,13,standard,PL,ba_base_pl.avi,2,Medium,1.69
Test4,14,standard,PL,ba_base_pl.avi,2,Medium,1.49
Test4,15,oddball,PIX,ba_redu_pix.avi,4,No B,3.169
Test4,16,standard,PIX,ba_base_pix.avi,2,Medium,1.735
Test4,17,standard,AV,ba_base_face.avi,2,Medium,1.615
Test4,18,oddball,PL,ba_redu_pl.avi,2,Medium,1.683
Test4,19,standard,AV,ba_base_face.avi,2,Medium,1.683
Test4,20,standard,PL,ba_base_pl.avi,2,Medium,1.499
Test4,21,oddball,PL,ba_redu_pl.avi,2,Medium,1.862
Test4,22,oddball,AV,ba_redu_face.avi,2,Medium,1.785
Test4,23,oddball,AV,ba_redu_face.avi,2,Medium,1.497
Test4,24,standard,AV,ba_base_face.avi,2,Medium,1.494
Test4,25,standard,PL,ba_base_pl.avi,2,Medium,1.465
Test4,26,oddball,AV,ba_redu_face.avi,2,Medium,1.354
Test4,27,oddball,PIX,ba_redu_pix.avi,2,Medium,1.474
Test4,28,oddball,AV,ba_redu_face.avi,2,Medium,1.947
Test4,29,standard,AV,ba_base_face.avi,2,Medium,1.993
Test4,30,oddball,PL,ba_redu_pl.avi,2,Medium,1.498
Test4,31,oddball,AV,ba_redu_face.avi,2,Medium,1.429
Test4,32,standard,PL,ba_base_pl.avi,2,Medium,1.436
Test4,33,oddball,AV,ba_redu_face.avi,2,Medium,1.388
Test4,34,oddball,PIX,ba_redu_pix.avi,2,Medium,1.478
Test4,35,oddball,PIX,ba_redu_pix.avi,2,Medium,1.941
Test4,36,standard,AV,ba_base_face.avi,2,Medium,1.23
Test4,37,standard,AV,ba_base_face.avi,2,Medium,1.296
Test4,38,standard,PIX,ba_base_pix.avi,2,Medium,1.453
Test4,39,oddball,PIX,ba_redu_pix.avi,2,Medium,1.304
Test4,40,oddball,PL,ba_redu_pl.avi,4,No B,2.121
Test4,41,standard,PIX,ba_base_pix.avi,2,Medium,1.707
Test4,42,oddball,PIX,ba_redu_pix.avi,4,No B,2.189
Test4,43,standard,PIX,ba_base_pix.avi,2,Medium,1.896
Test4,44,standard,PL,ba_base_pl.avi,2,Medium,1.681
Test4,45,standard,PL,ba_base_pl.avi,2,Medium,1.435
Test4,46,standard,PIX,ba_base_pix.avi,2,Medium,1.514
Test4,47,standard,AV,ba_base_face.avi,2,Medium,1.331
Test4,48,standard,PIX,ba_base_pix.avi,2,Medium,1.406
Test4,49,standard,AV,ba_base_face.avi,2,Medium,1.269
Test4,50,standard,PL,ba_base_pl.avi,2,Medium,1.87
Test4,51,oddball,PIX,ba_redu_pix.avi,4,No B,1.885
Test4,52,standard,PIX,ba_base_pix.avi,2,Medium,1.605
Test4,53,standard,AV,ba_base_face.avi,2,Medium,1.532
Test4,54,oddball,PL,ba_redu_pl.avi,4,No B,2.406
